legitimate_value,attr1_value,attr2_value,csp_rate
92MP,25_45,1.0,0.9682539682539683
5416,25_45,1.0,0.96875
722Z,25_45,1.0,0.9696969696969697
6211,45_60,2.0,0.9696969696969697
5411,25_45,2.0,0.9696969696969697
6211,25_45,2.0,0.9705882352941176
5415,25_45,2.0,0.972972972972973
23,25_45,1.0,0.972972972972973
6111,25_45,2.0,0.973404255319149
622M,45_60,1.0,0.9736842105263158
6244,25_45,2.0,0.9743589743589743
23,45_60,2.0,0.9743589743589743
5415,45_60,1.0,0.9767441860465116
611M1,60_plus,1.0,0.9772727272727273
6111,45_60,1.0,0.9782608695652174
622M,45_60,2.0,0.978494623655914
611M1,45_60,2.0,0.9787234042553191
6111,45_60,2.0,0.9800995024875622
6111,60_plus,2.0,0.9806451612903225
722Z,25_45,2.0,0.9811320754716981
722Z,18_25,1.0,0.9823008849557522
611M1,18_25,2.0,0.9841269841269841
6111,25_45,1.0,0.9850746268656716
5415,25_45,1.0,0.9859154929577465
722Z,18_25,2.0,0.990990990990991
92M1,45_60,1.0,1.0
92M1,45_60,2.0,1.0
92M1,60_plus,1.0,1.0
92M1,60_plus,2.0,1.0
92M2,18_25,2.0,1.0
92M2,25_45,1.0,1.0
92M2,25_45,2.0,1.0
9281P,25_45,2.0,1.0
9281P,45_60,1.0,1.0
9281P,45_60,2.0,1.0
9281P,60_plus,1.0,1.0
9281P,60_plus,2.0,1.0
92M1,25_45,2.0,1.0
92811P5,25_45,1.0,1.0
92811P6,18_25,1.0,1.0
92811P6,18_25,2.0,1.0
92811P6,25_45,1.0,1.0
92811P6,45_60,1.0,1.0
92811P7,18_25,1.0,1.0
9281P,18_25,1.0,1.0
9281P,18_25,2.0,1.0
92811P3,18_25,1.0,1.0
92811P3,25_45,2.0,1.0
92811P3,45_60,1.0,1.0
92811P3,45_60,2.0,1.0
92811P4,18_25,1.0,1.0
92811P4,25_45,1.0,1.0
92811P4,45_60,1.0,1.0
115,60_plus,2.0,1.0
211,25_45,1.0,1.0
211,45_60,1.0,1.0
211,60_plus,2.0,1.0
2121,25_45,1.0,1.0
2121,45_60,2.0,1.0
2121,60_plus,1.0,1.0
114,25_45,1.0,1.0
114,45_60,1.0,1.0
114,60_plus,1.0,1.0
115,18_25,1.0,1.0
115,18_25,2.0,1.0
115,25_45,1.0,1.0
115,45_60,1.0,1.0
115,45_60,2.0,1.0
112,60_plus,2.0,1.0
1133,25_45,1.0,1.0
1133,45_60,1.0,1.0
1133,60_plus,1.0,1.0
113M,18_25,1.0,1.0
113M,25_45,1.0,1.0
113M,60_plus,2.0,1.0
114,18_25,1.0,1.0
92M2,45_60,2.0,1.0
111,60_plus,2.0,1.0
112,18_25,1.0,1.0
112,25_45,1.0,1.0
112,25_45,2.0,1.0
112,45_60,1.0,1.0
112,45_60,2.0,1.0
112,60_plus,1.0,1.0
327M,45_60,1.0,1.0
327M,60_plus,1.0,1.0
327M,60_plus,2.0,1.0
3313,18_25,2.0,1.0
3313,25_45,1.0,1.0
3313,60_plus,1.0,1.0
3314,18_25,1.0,1.0
3314,25_45,1.0,1.0
3272,25_45,1.0,1.0
3272,25_45,2.0,1.0
3272,45_60,1.0,1.0
3272,60_plus,1.0,1.0
3279,45_60,1.0,1.0
327M,18_25,1.0,1.0
327M,25_45,1.0,1.0
3262M,18_25,1.0,1.0
3262M,25_45,1.0,1.0
3262M,45_60,2.0,1.0
3262M,60_plus,1.0,1.0
32711,25_45,1.0,1.0
32711,60_plus,1.0,1.0
32712,18_25,2.0,1.0
3272,18_25,1.0,1.0
3261,25_45,2.0,1.0
3261,45_60,2.0,1.0
3261,60_plus,1.0,1.0
32621,18_25,2.0,1.0
32621,25_45,1.0,1.0
32621,25_45,2.0,1.0
332M,25_45,2.0,1.0
332M,45_60,1.0,1.0
332M,60_plus,1.0,1.0
332M,60_plus,2.0,1.0
332MZ,18_25,1.0,1.0
332MZ,25_45,1.0,1.0
332MZ,25_45,2.0,1.0
3327,25_45,1.0,1.0
3327,25_45,2.0,1.0
3327,45_60,1.0,1.0
3327,60_plus,1.0,1.0
3328,25_45,1.0,1.0
3328,60_plus,2.0,1.0
33299M,45_60,1.0,1.0
33299M,60_plus,1.0,1.0
331M,60_plus,2.0,1.0
3321,25_45,1.0,1.0
3321,45_60,1.0,1.0
3321,45_60,2.0,1.0
3321,60_plus,1.0,1.0
3322,25_45,1.0,1.0
3322,25_45,2.0,1.0
3327,18_25,1.0,1.0
3315,25_45,1.0,1.0
3315,45_60,1.0,1.0
3315,60_plus,2.0,1.0
331M,18_25,1.0,1.0
331M,25_45,2.0,1.0
331M,45_60,1.0,1.0
331M,60_plus,1.0,1.0
3336,25_45,1.0,1.0
3336,25_45,2.0,1.0
3336,45_60,1.0,1.0
333MS,18_25,1.0,1.0
333MS,18_25,2.0,1.0
3333,25_45,2.0,1.0
3333,45_60,1.0,1.0
3333,60_plus,1.0,1.0
3333,60_plus,2.0,1.0
3335,25_45,1.0,1.0
3335,25_45,2.0,1.0
3335,45_60,1.0,1.0
3335,60_plus,1.0,1.0
33311,60_plus,1.0,1.0
3331M,25_45,1.0,1.0
3331M,25_45,2.0,1.0
3331M,45_60,1.0,1.0
3331M,45_60,2.0,1.0
3331M,60_plus,1.0,1.0
3331M,60_plus,2.0,1.0
3333,25_45,1.0,1.0
332MZ,45_60,2.0,1.0
332MZ,60_plus,1.0,1.0
332MZ,60_plus,2.0,1.0
33311,25_45,1.0,1.0
33311,25_45,2.0,1.0
33311,45_60,2.0,1.0
334M2,45_60,2.0,1.0
334M2,60_plus,1.0,1.0
334M2,60_plus,2.0,1.0
3352,18_25,1.0,1.0
3352,25_45,1.0,1.0
3352,25_45,2.0,1.0
3352,45_60,2.0,1.0
3352,60_plus,2.0,1.0
334M1,45_60,1.0,1.0
334M1,60_plus,1.0,1.0
334M1,60_plus,2.0,1.0
334M2,18_25,1.0,1.0
334M2,18_25,2.0,1.0
334M2,25_45,2.0,1.0
334M2,45_60,1.0,1.0
3345,25_45,1.0,1.0
3345,25_45,2.0,1.0
3345,45_60,1.0,1.0
3345,45_60,2.0,1.0
3345,60_plus,1.0,1.0
3345,60_plus,2.0,1.0
334M1,18_25,2.0,1.0
334M1,25_45,1.0,1.0
333MS,45_60,1.0,1.0
333MS,45_60,2.0,1.0
3341,25_45,1.0,1.0
3341,45_60,1.0,1.0
3341,60_plus,1.0,1.0
3341,60_plus,2.0,1.0
3366,18_25,1.0,1.0
3366,25_45,1.0,1.0
3366,25_45,2.0,1.0
3366,45_60,1.0,1.0
3366,45_60,2.0,1.0
3366,60_plus,1.0,1.0
3369,25_45,1.0,1.0
3369,60_plus,1.0,1.0
33641M2,25_45,1.0,1.0
33641M2,25_45,2.0,1.0
33641M2,45_60,1.0,1.0
33641M2,45_60,2.0,1.0
33641M2,60_plus,1.0,1.0
33641M2,60_plus,2.0,1.0
3365,45_60,1.0,1.0
3365,60_plus,1.0,1.0
33641M1,18_25,2.0,1.0
33641M1,25_45,1.0,1.0
33641M1,25_45,2.0,1.0
33641M1,45_60,1.0,1.0
33641M1,45_60,2.0,1.0
33641M1,60_plus,1.0,1.0
33641M1,60_plus,2.0,1.0
33641M2,18_25,1.0,1.0
335M,18_25,1.0,1.0
335M,25_45,1.0,1.0
335M,25_45,2.0,1.0
335M,45_60,1.0,1.0
335M,45_60,2.0,1.0
335M,60_plus,1.0,1.0
335M,60_plus,2.0,1.0
33641M1,18_25,1.0,1.0
3399M,45_60,2.0,1.0
3399ZM,18_25,1.0,1.0
3399ZM,18_25,2.0,1.0
3399ZM,25_45,2.0,1.0
3399ZM,45_60,2.0,1.0
3399ZM,60_plus,1.0,1.0
3391,25_45,2.0,1.0
3391,45_60,1.0,1.0
3391,45_60,2.0,1.0
3391,60_plus,1.0,1.0
3391,60_plus,2.0,1.0
3399M,25_45,1.0,1.0
3399M,25_45,2.0,1.0
3399M,45_60,1.0,1.0
337,18_25,1.0,1.0
337,25_45,1.0,1.0
337,25_45,2.0,1.0
337,45_60,1.0,1.0
337,45_60,2.0,1.0
337,60_plus,1.0,1.0
3391,18_25,1.0,1.0
3391,25_45,1.0,1.0
336M,18_25,1.0,1.0
336M,18_25,2.0,1.0
336M,25_45,1.0,1.0
336M,25_45,2.0,1.0
336M,45_60,1.0,1.0
336M,60_plus,1.0,1.0
336M,60_plus,2.0,1.0
4234,25_45,2.0,1.0
4234,45_60,1.0,1.0
4234,45_60,2.0,1.0
4234,60_plus,1.0,1.0
4235,25_45,1.0,1.0
4236,18_25,1.0,1.0
4236,25_45,1.0,1.0
4236,25_45,2.0,1.0
4232,25_45,1.0,1.0
4232,45_60,2.0,1.0
4233,25_45,1.0,1.0
4233,60_plus,1.0,1.0
4233,60_plus,2.0,1.0
3MS,60_plus,1.0,1.0
3MS,60_plus,2.0,1.0
4231,18_25,2.0,1.0
4231,25_45,1.0,1.0
4231,45_60,1.0,1.0
4231,45_60,2.0,1.0
4231,60_plus,1.0,1.0
4231,60_plus,2.0,1.0
3399ZM,60_plus,2.0,1.0
33MS,45_60,1.0,1.0
33MS,45_60,2.0,1.0
3MS,18_25,1.0,1.0
3MS,18_25,2.0,1.0
3MS,25_45,1.0,1.0
3MS,45_60,1.0,1.0
3MS,45_60,2.0,1.0
4241,25_45,1.0,1.0
4241,45_60,1.0,1.0
4243,25_45,1.0,1.0
4243,25_45,2.0,1.0
4243,45_60,2.0,1.0
4243,60_plus,1.0,1.0
4243,60_plus,2.0,1.0
4244,18_25,1.0,1.0
42393,45_60,1.0,1.0
42393,60_plus,1.0,1.0
4239Z,18_25,1.0,1.0
4239Z,18_25,2.0,1.0
4239Z,25_45,1.0,1.0
4239Z,25_45,2.0,1.0
4239Z,45_60,2.0,1.0
4239Z,60_plus,1.0,1.0
4238,18_25,1.0,1.0
4238,25_45,1.0,1.0
4238,25_45,2.0,1.0
4238,45_60,2.0,1.0
4238,60_plus,1.0,1.0
4238,60_plus,2.0,1.0
42393,25_45,1.0,1.0
4236,45_60,1.0,1.0
4236,60_plus,1.0,1.0
4236,60_plus,2.0,1.0
4237,25_45,1.0,1.0
4237,45_60,1.0,1.0
4237,45_60,2.0,1.0
4237,60_plus,2.0,1.0
4249Z,60_plus,1.0,1.0
4249Z,60_plus,2.0,1.0
424M,18_25,1.0,1.0
424M,25_45,1.0,1.0
424M,25_45,2.0,1.0
424M,45_60,2.0,1.0
424M,60_plus,1.0,1.0
4248,45_60,1.0,1.0
4248,60_plus,1.0,1.0
42491,60_plus,1.0,1.0
42491,60_plus,2.0,1.0
4249Z,25_45,1.0,1.0
4249Z,25_45,2.0,1.0
4249Z,45_60,1.0,1.0
4249Z,45_60,2.0,1.0
4245,45_60,1.0,1.0
4245,60_plus,1.0,1.0
4247,25_45,2.0,1.0
4247,60_plus,1.0,1.0
4247,60_plus,2.0,1.0
4248,18_25,1.0,1.0
4248,25_45,1.0,1.0
4248,25_45,2.0,1.0
4244,25_45,1.0,1.0
4244,25_45,2.0,1.0
4244,45_60,2.0,1.0
4244,60_plus,1.0,1.0
4244,60_plus,2.0,1.0
4245,25_45,1.0,1.0
4413,18_25,1.0,1.0
4413,25_45,1.0,1.0
4413,25_45,2.0,1.0
4413,45_60,1.0,1.0
4413,45_60,2.0,1.0
4413,60_plus,1.0,1.0
4413,60_plus,2.0,1.0
44414,18_25,1.0,1.0
4411,60_plus,2.0,1.0
4412,18_25,1.0,1.0
4412,18_25,2.0,1.0
4412,25_45,1.0,1.0
4412,25_45,2.0,1.0
4412,45_60,1.0,1.0
4412,45_60,2.0,1.0
4412,60_plus,2.0,1.0
42S,60_plus,1.0,1.0
4411,18_25,1.0,1.0
4411,18_25,2.0,1.0
4411,25_45,1.0,1.0
4411,25_45,2.0,1.0
4411,45_60,1.0,1.0
4411,45_60,2.0,1.0
424M,60_plus,2.0,1.0
4251,45_60,1.0,1.0
4251,45_60,2.0,1.0
4251,60_plus,1.0,1.0
42S,18_25,1.0,1.0
42S,45_60,1.0,1.0
42S,45_60,2.0,1.0
3256,60_plus,1.0,1.0
325M,25_45,1.0,1.0
325M,25_45,2.0,1.0
325M,45_60,1.0,1.0
325M,45_60,2.0,1.0
325M,60_plus,1.0,1.0
3261,18_25,1.0,1.0
3261,25_45,1.0,1.0
3255,60_plus,1.0,1.0
3255,60_plus,2.0,1.0
3256,18_25,1.0,1.0
3256,18_25,2.0,1.0
3256,25_45,1.0,1.0
3256,25_45,2.0,1.0
3256,45_60,1.0,1.0
3256,45_60,2.0,1.0
3254,25_45,1.0,1.0
3254,25_45,2.0,1.0
3254,45_60,1.0,1.0
3254,60_plus,1.0,1.0
3254,60_plus,2.0,1.0
3255,18_25,1.0,1.0
3255,25_45,1.0,1.0
32411,60_plus,1.0,1.0
32411,60_plus,2.0,1.0
3252,18_25,1.0,1.0
3252,25_45,1.0,1.0
3252,25_45,2.0,1.0
3252,45_60,1.0,1.0
3252,60_plus,1.0,1.0
3252,60_plus,2.0,1.0
44511,25_45,2.0,1.0
44511,45_60,1.0,1.0
44511,60_plus,2.0,1.0
44513,18_25,1.0,1.0
4442,18_25,2.0,1.0
4442,25_45,1.0,1.0
4442,25_45,2.0,1.0
4442,45_60,1.0,1.0
4442,45_60,2.0,1.0
4442,60_plus,1.0,1.0
4442,60_plus,2.0,1.0
44511,18_25,1.0,1.0
4441Z,18_25,2.0,1.0
4441Z,25_45,1.0,1.0
4441Z,25_45,2.0,1.0
4441Z,45_60,1.0,1.0
4441Z,45_60,2.0,1.0
4441Z,60_plus,1.0,1.0
4441Z,60_plus,2.0,1.0
4442,18_25,1.0,1.0
44414,18_25,2.0,1.0
44414,25_45,1.0,1.0
44414,25_45,2.0,1.0
44414,45_60,2.0,1.0
44414,60_plus,1.0,1.0
44414,60_plus,2.0,1.0
4491,45_60,2.0,1.0
4491,60_plus,1.0,1.0
4491,60_plus,2.0,1.0
4492,18_25,1.0,1.0
4492,18_25,2.0,1.0
4492,45_60,1.0,1.0
4453,45_60,1.0,1.0
4453,45_60,2.0,1.0
4453,60_plus,1.0,1.0
4453,60_plus,2.0,1.0
4491,18_25,1.0,1.0
4491,25_45,1.0,1.0
4491,25_45,2.0,1.0
4452,25_45,2.0,1.0
4452,45_60,1.0,1.0
4452,45_60,2.0,1.0
4452,60_plus,1.0,1.0
4452,60_plus,2.0,1.0
4453,18_25,2.0,1.0
4453,25_45,1.0,1.0
4453,25_45,2.0,1.0
44513,18_25,2.0,1.0
44513,25_45,1.0,1.0
44513,25_45,2.0,1.0
44513,45_60,2.0,1.0
44513,60_plus,1.0,1.0
4452,18_25,1.0,1.0
4452,25_45,1.0,1.0
45611,60_plus,1.0,1.0
4561Z,18_25,2.0,1.0
4561Z,25_45,1.0,1.0
4561Z,25_45,2.0,1.0
4561Z,45_60,1.0,1.0
4561Z,45_60,2.0,1.0
4561Z,60_plus,1.0,1.0
4552,60_plus,1.0,1.0
4552,60_plus,2.0,1.0
45611,18_25,1.0,1.0
45611,25_45,1.0,1.0
45611,25_45,2.0,1.0
45611,45_60,1.0,1.0
45611,45_60,2.0,1.0
4551,60_plus,1.0,1.0
4551,60_plus,2.0,1.0
4552,18_25,1.0,1.0
4552,18_25,2.0,1.0
4552,25_45,1.0,1.0
4552,25_45,2.0,1.0
4552,45_60,1.0,1.0
4552,45_60,2.0,1.0
4492,60_plus,1.0,1.0
4551,18_25,1.0,1.0
4551,18_25,2.0,1.0
4551,25_45,1.0,1.0
4551,45_60,1.0,1.0
4551,45_60,2.0,1.0
4582,60_plus,2.0,1.0
4583,18_25,1.0,1.0
4583,18_25,2.0,1.0
4583,25_45,1.0,1.0
4583,25_45,2.0,1.0
4583,45_60,1.0,1.0
4583,45_60,2.0,1.0
4583,60_plus,1.0,1.0
4581,45_60,1.0,1.0
4582,18_25,1.0,1.0
4582,25_45,1.0,1.0
4582,25_45,2.0,1.0
4582,60_plus,1.0,1.0
4571,60_plus,2.0,1.0
4572,25_45,1.0,1.0
4572,45_60,1.0,1.0
4572,60_plus,2.0,1.0
4581,18_25,2.0,1.0
4581,25_45,1.0,1.0
4581,25_45,2.0,1.0
4561Z,60_plus,2.0,1.0
4571,18_25,2.0,1.0
4571,25_45,1.0,1.0
4571,25_45,2.0,1.0
4571,45_60,1.0,1.0
4571,45_60,2.0,1.0
4571,60_plus,1.0,1.0
4593,25_45,1.0,1.0
4593,25_45,2.0,1.0
4593,45_60,2.0,1.0
4593,60_plus,1.0,1.0
4593,60_plus,2.0,1.0
45941,18_25,1.0,1.0
45941,25_45,1.0,1.0
45941,25_45,2.0,1.0
45921,25_45,1.0,1.0
45921,25_45,2.0,1.0
45921,45_60,1.0,1.0
45921,45_60,2.0,1.0
45921,60_plus,2.0,1.0
4593,18_25,2.0,1.0
4591M,25_45,2.0,1.0
4591M,45_60,1.0,1.0
4591M,45_60,2.0,1.0
4591M,60_plus,1.0,1.0
4591M,60_plus,2.0,1.0
45921,18_25,1.0,1.0
45921,18_25,2.0,1.0
45913,18_25,1.0,1.0
45913,18_25,2.0,1.0
45913,45_60,2.0,1.0
45913,60_plus,1.0,1.0
45914,25_45,1.0,1.0
45914,45_60,1.0,1.0
4591M,18_25,1.0,1.0
4591M,18_25,2.0,1.0
481,25_45,1.0,1.0
481,25_45,2.0,1.0
481,45_60,1.0,1.0
481,45_60,2.0,1.0
481,60_plus,1.0,1.0
481,60_plus,2.0,1.0
482,25_45,1.0,1.0
482,45_60,1.0,1.0
4599,18_25,2.0,1.0
4599,25_45,1.0,1.0
4599,45_60,1.0,1.0
4599,45_60,2.0,1.0
4599,60_plus,1.0,1.0
4599,60_plus,2.0,1.0
481,18_25,1.0,1.0
45942,60_plus,2.0,1.0
4595,18_25,1.0,1.0
4595,25_45,2.0,1.0
4595,60_plus,1.0,1.0
4595,60_plus,2.0,1.0
4599,18_25,1.0,1.0
45941,45_60,1.0,1.0
45941,45_60,2.0,1.0
45941,60_plus,2.0,1.0
45942,18_25,1.0,1.0
45942,18_25,2.0,1.0
45942,25_45,1.0,1.0
45942,25_45,2.0,1.0
45942,45_60,2.0,1.0
485M,60_plus,2.0,1.0
486,25_45,1.0,1.0
486,45_60,1.0,1.0
486,45_60,2.0,1.0
486,60_plus,1.0,1.0
487,18_25,1.0,1.0
487,25_45,1.0,1.0
487,25_45,2.0,1.0
4853,60_plus,2.0,1.0
485M,18_25,1.0,1.0
485M,18_25,2.0,1.0
485M,25_45,1.0,1.0
485M,25_45,2.0,1.0
485M,45_60,1.0,1.0
485M,60_plus,1.0,1.0
484,45_60,1.0,1.0
484,45_60,2.0,1.0
484,60_plus,1.0,1.0
484,60_plus,2.0,1.0
4853,25_45,1.0,1.0
4853,25_45,2.0,1.0
4853,45_60,1.0,1.0
4853,60_plus,1.0,1.0
482,60_plus,1.0,1.0
482,60_plus,2.0,1.0
483,25_45,1.0,1.0
483,25_45,2.0,1.0
484,18_25,1.0,1.0
484,18_25,2.0,1.0
484,25_45,1.0,1.0
3231,45_60,1.0,1.0
3231,45_60,2.0,1.0
3231,60_plus,1.0,1.0
3231,60_plus,2.0,1.0
32411,25_45,1.0,1.0
32411,25_45,2.0,1.0
32411,45_60,1.0,1.0
32411,45_60,2.0,1.0
3222M,25_45,1.0,1.0
3222M,25_45,2.0,1.0
3222M,45_60,1.0,1.0
3222M,45_60,2.0,1.0
3231,18_25,1.0,1.0
3231,18_25,2.0,1.0
3231,25_45,1.0,1.0
3231,25_45,2.0,1.0
3221,25_45,2.0,1.0
3221,45_60,1.0,1.0
3221,45_60,2.0,1.0
3221,60_plus,1.0,1.0
32221,25_45,2.0,1.0
3222M,18_25,1.0,1.0
3212,45_60,2.0,1.0
32199M,45_60,1.0,1.0
3219ZM,25_45,1.0,1.0
3219ZM,25_45,2.0,1.0
3219ZM,45_60,1.0,1.0
3219ZM,45_60,2.0,1.0
3219ZM,60_plus,1.0,1.0
3221,25_45,1.0,1.0
492,60_plus,2.0,1.0
493,18_25,2.0,1.0
493,45_60,1.0,1.0
493,45_60,2.0,1.0
491,60_plus,1.0,1.0
491,60_plus,2.0,1.0
492,18_25,1.0,1.0
492,18_25,2.0,1.0
492,25_45,1.0,1.0
492,45_60,1.0,1.0
492,45_60,2.0,1.0
488,45_60,2.0,1.0
488,60_plus,1.0,1.0
488,60_plus,2.0,1.0
491,18_25,1.0,1.0
491,25_45,1.0,1.0
491,25_45,2.0,1.0
491,45_60,1.0,1.0
491,45_60,2.0,1.0
487,45_60,1.0,1.0
487,45_60,2.0,1.0
487,60_plus,2.0,1.0
488,18_25,1.0,1.0
488,18_25,2.0,1.0
488,25_45,1.0,1.0
488,25_45,2.0,1.0
488,45_60,1.0,1.0
51311,60_plus,2.0,1.0
5131Z,18_25,2.0,1.0
5131Z,25_45,1.0,1.0
5131Z,25_45,2.0,1.0
5131Z,45_60,1.0,1.0
5131Z,45_60,2.0,1.0
5131Z,60_plus,2.0,1.0
5132,18_25,1.0,1.0
5121,60_plus,2.0,1.0
5122,45_60,1.0,1.0
51311,25_45,1.0,1.0
51311,25_45,2.0,1.0
51311,45_60,1.0,1.0
51311,45_60,2.0,1.0
51311,60_plus,1.0,1.0
4MS,60_plus,2.0,1.0
5121,18_25,1.0,1.0
5121,18_25,2.0,1.0
5121,25_45,1.0,1.0
5121,45_60,1.0,1.0
5121,45_60,2.0,1.0
5121,60_plus,1.0,1.0
493,60_plus,1.0,1.0
493,60_plus,2.0,1.0
4MS,18_25,1.0,1.0
